Date,NAV,Fund,Fund_Type
14-09-2021 00:00,113.9364,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
13-09-2021 00:00,113.7011,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-09-2021 00:00,113.6605,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-09-2021 00:00,113.5201,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-09-2021 00:00,113.3241,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
06-09-2021 00:00,113.4036,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-09-2021 00:00,112.9749,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-09-2021 00:00,112.8152,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-09-2021 00:00,112.425,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
31-08-2021 00:00,112.2051,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
30-08-2021 00:00,111.6143,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
27-08-2021 00:00,110.8052,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
26-08-2021 00:00,110.5349,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-08-2021 00:00,110.6024,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-08-2021 00:00,110.6513,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-08-2021 00:00,110.1958,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
20-08-2021 00:00,110.3442,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-08-2021 00:00,110.7346,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-08-2021 00:00,110.7082,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
13-08-2021 00:00,110.3454,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-08-2021 00:00,109.848,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
11-08-2021 00:00,109.3781,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
10-08-2021 00:00,109.3808,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-08-2021 00:00,109.5224,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
06-08-2021 00:00,109.5804,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-08-2021 00:00,109.5817,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-08-2021 00:00,109.6041,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-08-2021 00:00,109.6269,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-08-2021 00:00,109.1023,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
30-07-2021 00:00,108.0302,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
29-07-2021 00:00,107.8707,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
28-07-2021 00:00,107.6148,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
27-07-2021 00:00,107.5502,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
26-07-2021 00:00,107.9009,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-07-2021 00:00,107.8865,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-07-2021 00:00,107.471,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
20-07-2021 00:00,106.6234,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
19-07-2021 00:00,107.0538,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
16-07-2021 00:00,107.2663,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-07-2021 00:00,107.1671,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
14-07-2021 00:00,106.7887,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
13-07-2021 00:00,106.651,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-07-2021 00:00,106.2093,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-07-2021 00:00,106.08,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-07-2021 00:00,106.0753,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-07-2021 00:00,106.4861,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
06-07-2021 00:00,106.2281,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-07-2021 00:00,106.9036,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-07-2021 00:00,106.3524,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-07-2021 00:00,104.8347,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
30-06-2021 00:00,104.8351,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
29-06-2021 00:00,104.7678,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
28-06-2021 00:00,105.0505,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-06-2021 00:00,104.9553,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-06-2021 00:00,104.2428,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-06-2021 00:00,103.9609,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-06-2021 00:00,104.1874,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
21-06-2021 00:00,103.9582,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-06-2021 00:00,103.7594,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-06-2021 00:00,104.025,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
16-06-2021 00:00,103.819,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-06-2021 00:00,104.0438,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
14-06-2021 00:00,103.8161,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
11-06-2021 00:00,103.8205,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
10-06-2021 00:00,103.8006,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-06-2021 00:00,103.4056,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-06-2021 00:00,103.5997,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-06-2021 00:00,103.3682,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-06-2021 00:00,102.9411,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-06-2021 00:00,102.5899,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-06-2021 00:00,102.0029,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-06-2021 00:00,99.4762,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
31-05-2021 00:00,99.6042,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
28-05-2021 00:00,99.3305,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
27-05-2021 00:00,99.3503,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-05-2021 00:00,98.9058,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-05-2021 00:00,98.8959,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
21-05-2021 00:00,98.5582,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
20-05-2021 00:00,97.8463,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
19-05-2021 00:00,98.1087,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-05-2021 00:00,98.2397,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-05-2021 00:00,97.742,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
14-05-2021 00:00,97.0795,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-05-2021 00:00,97.3912,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
11-05-2021 00:00,97.6376,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
10-05-2021 00:00,97.5033,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-05-2021 00:00,97.121,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
06-05-2021 00:00,96.9095,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-05-2021 00:00,96.5901,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-05-2021 00:00,96.0315,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-05-2021 00:00,96.3064,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
30-04-2021 00:00,95.079,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
29-04-2021 00:00,95.4569,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
28-04-2021 00:00,95.5879,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
27-04-2021 00:00,95.032,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
26-04-2021 00:00,94.4966,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-04-2021 00:00,94.0914,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-04-2021 00:00,94.1962,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
20-04-2021 00:00,93.9752,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
19-04-2021 00:00,93.9314,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
16-04-2021 00:00,94.6389,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-04-2021 00:00,94.4893,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-04-2021 00:00,93.618,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-04-2021 00:00,93.6121,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-04-2021 00:00,93.6765,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-04-2021 00:00,93.5126,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
06-04-2021 00:00,92.993,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-04-2021 00:00,93.0052,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
31-03-2021 00:00,93.2327,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
30-03-2021 00:00,93.3501,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
26-03-2021 00:00,92.7394,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-03-2021 00:00,92.1292,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-03-2021 00:00,92.7253,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-03-2021 00:00,93.6016,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-03-2021 00:00,93.2725,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
19-03-2021 00:00,93.1321,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-03-2021 00:00,92.7756,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-03-2021 00:00,93.2552,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
16-03-2021 00:00,93.7433,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-03-2021 00:00,93.8476,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-03-2021 00:00,94.0696,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
10-03-2021 00:00,94.4352,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-03-2021 00:00,94.1104,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-03-2021 00:00,94.046,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-03-2021 00:00,93.7469,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-03-2021 00:00,94.3408,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-03-2021 00:00,94.6627,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-03-2021 00:00,94.0165,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-03-2021 00:00,93.2648,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
26-02-2021 00:00,92.6725,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-02-2021 00:00,93.9929,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-02-2021 00:00,93.6011,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-02-2021 00:00,92.8486,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-02-2021 00:00,92.5781,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-02-2021 00:00,93.942,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-02-2021 00:00,93.9972,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
16-02-2021 00:00,94.0035,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-02-2021 00:00,94.1193,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-02-2021 00:00,93.5551,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
11-02-2021 00:00,93.582,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
10-02-2021 00:00,93.4865,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-02-2021 00:00,93.584,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-02-2021 00:00,93.6441,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-02-2021 00:00,92.7446,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-02-2021 00:00,92.8613,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-02-2021 00:00,92.5017,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-02-2021 00:00,92.0215,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-02-2021 00:00,89.4021,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
29-01-2021 00:00,87.7026,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
28-01-2021 00:00,88.0437,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
27-01-2021 00:00,88.1133,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-01-2021 00:00,88.7439,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-01-2021 00:00,88.8469,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
21-01-2021 00:00,89.3594,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
20-01-2021 00:00,89.5734,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
19-01-2021 00:00,89.2971,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-01-2021 00:00,88.6958,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-01-2021 00:00,89.4169,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
14-01-2021 00:00,89.6733,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
13-01-2021 00:00,89.6727,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-01-2021 00:00,89.2111,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
11-01-2021 00:00,88.7696,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-01-2021 00:00,88.2402,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-01-2021 00:00,87.6304,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
06-01-2021 00:00,87.2968,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
05-01-2021 00:00,87.1473,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-01-2021 00:00,86.8651,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-01-2021 00:00,86.3363,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
31-12-2020 00:00,86.1064,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
30-12-2020 00:00,86.0794,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
29-12-2020 00:00,85.9684,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
28-12-2020 00:00,85.8446,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-12-2020 00:00,85.2951,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-12-2020 00:00,84.7764,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
22-12-2020 00:00,84.1603,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
21-12-2020 00:00,83.6361,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-12-2020 00:00,85.4419,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-12-2020 00:00,85.3918,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
16-12-2020 00:00,85.4181,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
15-12-2020 00:00,85.1287,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
14-12-2020 00:00,85.1632,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
11-12-2020 00:00,84.9039,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
10-12-2020 00:00,84.837,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
09-12-2020 00:00,85.0913,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
08-12-2020 00:00,84.7376,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
07-12-2020 00:00,84.8179,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
04-12-2020 00:00,84.4167,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
03-12-2020 00:00,83.8986,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
02-12-2020 00:00,83.763,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
01-12-2020 00:00,83.6374,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
27-11-2020 00:00,82.9977,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
26-11-2020 00:00,82.794,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
25-11-2020 00:00,82.4016,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
24-11-2020 00:00,83.0694,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
23-11-2020 00:00,82.6363,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
20-11-2020 00:00,82.6257,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
19-11-2020 00:00,82.1703,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
18-11-2020 00:00,82.7211,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
17-11-2020 00:00,82.1451,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
13-11-2020 00:00,81.3865,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
12-11-2020 00:00,81.2924,Franklin India Dynamic Asset Allocation Active FOF Dir Gr,Domestic
